year,field_name,value,count
2024,ElapsedTime,02:35.5034,1
2024,ElapsedTime,02:35.5308,1
2024,ElapsedTime,02:35.6803,1
2024,ElapsedTime,02:35.7768,1
2024,ElapsedTime,02:35.9587,1
2024,ElapsedTime,02:36.0031,1
2024,ElapsedTime,02:36.0569,1
2024,ElapsedTime,02:37.7038,1
2024,EventsEntrylistID,36782,1
2024,EventsEntrylistID,36774,1
2024,EventsEntrylistID,36773,1
2024,EventsEntrylistID,36777,1
2024,EventsEntrylistID,36789,1
2024,EventsEntrylistID,36806,1
2024,EventsEntrylistID,36794,1
2024,EventsEntrylistID,36783,1
2024,EventsEntrylistID,36803,1
2024,EventsEntrylistID,36776,1
2024,EventsEntrylistID,36787,1
2024,EventsEntrylistID,36800,1
2024,EventsEntrylistID,36788,1
2024,EventsEntrylistID,36780,1
2024,EventsEntrylistID,36807,1
2024,EventsEntrylistID,36781,1
2024,EventsEntrylistID,36786,1
2024,EventsEntrylistID,36775,1
2024,EventsEntrylistID,36804,1
2024,EventsEntrylistID,36802,1
2024,EventsEntrylistID,36779,1
2024,EventsEntrylistID,36797,1
2024,EventsEntrylistID,36792,1
2024,EventsEntrylistID,36805,1
2024,EventsEntrylistID,36795,1
2024,EventsEntrylistID,36796,1
2024,EventsEntrylistID,36778,1
2024,EventsEntrylistID,36793,1
2024,EventsEntrylistID,36801,1
2024,EventsEntrylistID,36791,1
2024,EventsEntrylistID,36798,1
2024,EventsEntrylistID,36790,1
2024,EventsEntrylistID,36784,1
2024,EventsEntrylistID,36785,1
2024,EventsSessionsDetailsID,113228,1
2024,EventsSessionsDetailsID,113229,1
2024,EventsSessionsDetailsID,113230,1
2024,EventsSessionsDetailsID,113231,1
2024,EventsSessionsDetailsID,113232,1
2024,EventsSessionsDetailsID,113233,1
2024,EventsSessionsDetailsID,113234,1
2024,EventsSessionsDetailsID,113235,1
2024,EventsSessionsDetailsID,113236,1
2024,EventsSessionsDetailsID,113237,1
2024,EventsSessionsDetailsID,113238,1
2024,EventsSessionsDetailsID,113239,1
2024,EventsSessionsDetailsID,113240,1
2024,EventsSessionsDetailsID,113241,1
2024,EventsSessionsDetailsID,113242,1
2024,EventsSessionsDetailsID,113243,1
2024,EventsSessionsDetailsID,113244,1
2024,EventsSessionsDetailsID,113245,1
2024,EventsSessionsDetailsID,113246,1
2024,EventsSessionsDetailsID,113247,1
2024,EventsSessionsDetailsID,113248,1
2024,EventsSessionsDetailsID,113249,1
2024,EventsSessionsDetailsID,113250,1
2024,EventsSessionsDetailsID,113251,1
2024,EventsSessionsDetailsID,113252,1
2024,EventsSessionsDetailsID,113253,1
2024,EventsSessionsDetailsID,113254,1
2024,EventsSessionsDetailsID,113255,1
2024,EventsSessionsDetailsID,113256,1
2024,EventsSessionsDetailsID,113257,1
2024,EventsSessionsDetailsID,113258,1
2024,EventsSessionsDetailsID,113259,1
2024,EventsSessionsDetailsID,113260,1
2024,EventsSessionsDetailsID,113261,1
2024,EventsSessionsID,6382,34
2024,FirstName,Scott,2
2024,FirstName,Kyle,2
2024,FirstName,Marcus,2
2024,FirstName,Christian,2
2024,FirstName,Will,1
2024,FirstName,Josef,1
2024,FirstName,Alexander,1
2024,FirstName,Felix,1
2024,FirstName,Santino,1
2024,FirstName,Takuma,1
2024,FirstName,Pato,1
2024,FirstName,Rinus,1
2024,FirstName,Ryan,1
2024,FirstName,Colton,1
2024,FirstName,Alex,1
2024,FirstName,Callum,1
2024,FirstName,Ed,1
2024,FirstName,Kyffin,1
2024,FirstName,Marco,1
2024,FirstName,Helio,1
2024,FirstName,Agustin,1
2024,FirstName,Sting Ray,1
2024,FirstName,Tom,1
2024,FirstName,Romain,1
2024,FirstName,Linus,1
2024,FirstName,Conor,1
2024,FirstName,Pietro,1
2024,FirstName,Katherine,1
2024,FirstName,Graham,1
2024,FirstName,Nolan,1
2024,IsDeleted,False,34
2024,LastName,Power,1
2024,LastName,McLaughlin,1
2024,LastName,Newgarden,1
2024,LastName,Rossi,1
2024,LastName,Kirkwood,1
2024,LastName,Larson,1
2024,LastName,Rosenqvist,1
2024,LastName,Ferrucci,1
2024,LastName,Sato,1
2024,LastName,O'Ward,1
2024,LastName,VeeKay,1
2024,LastName,Hunter-Reay,1
2024,LastName,Herta,1
2024,LastName,Palou,1
2024,LastName,Ilott,1
2024,LastName,Armstrong,1
2024,LastName,Carpenter,1
2024,LastName,Simpson,1
2024,LastName,Andretti,1
2024,LastName,Castroneves,1
2024,LastName,Dixon,1
2024,LastName,Canapino,1
2024,LastName,Robb,1
2024,LastName,Rasmussen,1
2024,LastName,Blomqvist,1
2024,LastName,Grosjean,1
2024,LastName,Lundqvist,1
2024,LastName,Lundgaard,1
2024,LastName,Daly,1
2024,LastName,Fittipaldi,1
2024,LastName,Legge,1
2024,LastName,Ericsson,1
2024,LastName,Rahal,1
2024,LastName,Siegel,1
2024,PositionFinish,1,1
2024,PositionFinish,2,1
2024,PositionFinish,3,1
2024,PositionFinish,4,1
2024,PositionFinish,5,1
2024,PositionFinish,6,1
2024,PositionFinish,7,1
2024,PositionFinish,8,1
2024,PositionFinish,9,1
2024,PositionFinish,10,1
2024,PositionFinish,11,1
2024,PositionFinish,12,1
2024,PositionFinish,13,1
2024,PositionFinish,14,1
2024,PositionFinish,15,1
2024,PositionFinish,16,1
2024,PositionFinish,17,1
2024,PositionFinish,18,1
2024,PositionFinish,19,1
2024,PositionFinish,20,1
2024,PositionFinish,21,1
2024,PositionFinish,22,1
2024,PositionFinish,23,1
2024,PositionFinish,24,1
2024,PositionFinish,25,1
2024,PositionFinish,26,1
2024,PositionFinish,27,1
2024,PositionFinish,28,1
2024,PositionFinish,29,1
2024,PositionFinish,30,1
2024,PositionFinish,31,1
2024,PositionFinish,32,1
2024,PositionFinish,33,1
2024,PositionFinish,34,1
2024,QualLap1,38.4566,1
2024,QualLap1,38.5384,1
2024,QualLap1,38.5393,1
2024,QualLap1,38.5215,1
2024,QualLap1,38.6325,1
2024,QualLap1,38.6348,1
2024,QualLap1,38.6468,1
2024,QualLap1,38.6780,1
2024,QualLap1,38.5810,1
2024,QualLap1,38.6261,1
2024,QualLap1,38.5525,1
2024,QualLap1,38.6697,1
2024,QualLap1,38.6202,1
2024,QualLap1,38.6905,1
2024,QualLap1,38.6246,1
2024,QualLap1,38.7263,1
2024,QualLap1,38.6286,1
2024,QualLap1,38.7709,1
2024,QualLap1,38.7848,1
2024,QualLap1,38.7847,1
2024,QualLap1,38.7352,1
2024,QualLap1,38.7240,1
2024,QualLap1,38.7714,1
2024,QualLap1,38.7358,1
2024,QualLap1,38.7896,1
2024,QualLap1,38.8169,1
2024,QualLap1,38.8102,1
2024,QualLap1,38.8328,1
2024,QualLap1,38.8096,1
2024,QualLap1,38.8818,1
2024,QualLap1,38.9705,1
2024,QualLap1,38.9050,1
2024,QualLap1,38.9174,1
2024,QualLap1,39.3802,1
2024,QualLap2,38.4897,1
2024,QualLap2,38.5597,1
2024,QualLap2,38.5772,1
2024,QualLap2,38.6044,1
2024,QualLap2,38.6330,1
2024,QualLap2,38.6605,1
2024,QualLap2,38.6877,1
2024,QualLap2,38.6531,1
2024,QualLap2,38.6735,1
2024,QualLap2,38.6939,1
2024,QualLap2,38.6907,1
2024,QualLap2,38.7032,1
2024,QualLap2,38.7197,1
2024,QualLap2,38.7462,1
2024,QualLap2,38.6825,1
2024,QualLap2,38.7401,1
2024,QualLap2,38.7777,1
2024,QualLap2,38.8107,1
2024,QualLap2,38.8070,1
2024,QualLap2,38.8168,1
2024,QualLap2,38.7464,1
2024,QualLap2,38.7863,1
2024,QualLap2,38.8156,1
2024,QualLap2,38.7804,1
2024,QualLap2,38.8341,1
2024,QualLap2,38.8381,1
2024,QualLap2,38.8577,1
2024,QualLap2,38.8518,1
2024,QualLap2,38.8643,1
2024,QualLap2,38.9416,1
2024,QualLap2,38.9505,1
2024,QualLap2,39.0305,1
2024,QualLap2,39.0248,1
2024,QualLap2,39.3976,1
2024,QualLap3,38.5227,1
2024,QualLap3,38.5771,1
2024,QualLap3,38.5903,1
2024,QualLap3,38.6440,1
2024,QualLap3,38.6922,1
2024,QualLap3,38.7271,1
2024,QualLap3,38.7097,1
2024,QualLap3,38.7264,1
2024,QualLap3,38.8064,1
2024,QualLap3,38.7621,1
2024,QualLap3,38.8003,1
2024,QualLap3,38.7303,1
2024,QualLap3,38.8021,1
2024,QualLap3,38.7551,1
2024,QualLap3,38.8111,1
2024,QualLap3,38.7583,1
2024,QualLap3,38.9008,1
2024,QualLap3,38.7977,1
2024,QualLap3,38.8071,1
2024,QualLap3,38.8182,1
2024,QualLap3,38.8450,1
2024,QualLap3,38.8659,1
2024,QualLap3,38.8349,1
2024,QualLap3,38.9967,1
2024,QualLap3,38.8836,1
2024,QualLap3,38.8938,1
2024,QualLap3,38.8817,1
2024,QualLap3,38.9208,1
2024,QualLap3,38.8988,1
2024,QualLap3,38.9476,1
2024,QualLap3,38.9980,1
2024,QualLap3,39.0212,1
2024,QualLap3,39.0512,1
2024,QualLap3,39.4270,1
2024,QualLap4,38.5363,1
2024,QualLap4,38.6111,1
2024,QualLap4,38.6056,1
2024,QualLap4,38.6910,1
2024,QualLap4,38.7057,1
2024,QualLap4,38.7741,1
2024,QualLap4,38.7632,1
2024,QualLap4,38.7840,1
2024,QualLap4,38.7957,1
2024,QualLap4,38.8005,1
2024,QualLap4,38.8495,1
2024,QualLap4,38.8121,1
2024,QualLap4,38.8196,1
2024,QualLap4,38.7764,1
2024,QualLap4,38.9002,1
2024,QualLap4,38.8257,1
2024,QualLap4,38.8537,1
2024,QualLap4,38.8276,1
2024,QualLap4,38.8469,1
2024,QualLap4,38.8390,1
2024,QualLap4,38.9457,1
2024,QualLap4,38.8988,1
2024,QualLap4,38.8669,1
2024,QualLap4,38.8723,1
2024,QualLap4,38.9481,1
2024,QualLap4,38.9494,1
2024,QualLap4,38.9538,1
2024,QualLap4,38.9254,1
2024,QualLap4,39.1076,1
2024,QualLap4,39.0058,1
2024,QualLap4,39.0397,1
2024,QualLap4,39.0464,1
2024,QualLap4,39.0635,1
2024,QualLap4,39.4990,1
2024,SpeedAvg,233.758,1
2024,SpeedAvg,233.332,1
2024,SpeedAvg,233.293,1
2024,SpeedAvg,233.069,1
2024,SpeedAvg,232.764,1
2024,SpeedAvg,232.563,1
2024,SpeedAvg,232.547,1
2024,SpeedAvg,232.496,1
2024,SpeedAvg,232.473,1
2024,SpeedAvg,232.434,1
2024,SpeedAvg,232.419,1
2024,SpeedAvg,232.385,1
2024,SpeedAvg,232.316,1
2024,SpeedAvg,232.306,1
2024,SpeedAvg,232.23,1
2024,SpeedAvg,232.183,1
2024,SpeedAvg,232.017,1
2024,SpeedAvg,231.948,1
2024,SpeedAvg,231.89,1
2024,SpeedAvg,231.871,1
2024,SpeedAvg,231.851,1
2024,SpeedAvg,231.847,1
2024,SpeedAvg,231.826,1
2024,SpeedAvg,231.682,1
2024,SpeedAvg,231.578,1
2024,SpeedAvg,231.514,1
2024,SpeedAvg,231.506,1
2024,SpeedAvg,231.465,1
2024,SpeedAvg,231.243,1
2024,SpeedAvg,231.1,1
2024,SpeedAvg,230.83,1
2024,SpeedAvg,230.765,1
2024,SpeedAvg,230.685,1
2024,SpeedAvg,228.276,1
2024,SpeedAvgFormatted,233.758,1
2024,SpeedAvgFormatted,233.332,1
2024,SpeedAvgFormatted,233.293,1
2024,SpeedAvgFormatted,233.069,1
2024,SpeedAvgFormatted,232.764,1
2024,SpeedAvgFormatted,232.563,1
2024,SpeedAvgFormatted,232.547,1
2024,SpeedAvgFormatted,232.496,1
2024,SpeedAvgFormatted,232.473,1
2024,SpeedAvgFormatted,232.434,1
2024,SpeedAvgFormatted,232.419,1
2024,SpeedAvgFormatted,232.385,1
2024,SpeedAvgFormatted,232.316,1
2024,SpeedAvgFormatted,232.306,1
2024,SpeedAvgFormatted,232.230,1
2024,SpeedAvgFormatted,232.183,1
2024,SpeedAvgFormatted,232.017,1
2024,SpeedAvgFormatted,231.948,1
2024,SpeedAvgFormatted,231.890,1
2024,SpeedAvgFormatted,231.871,1
2024,SpeedAvgFormatted,231.851,1
2024,SpeedAvgFormatted,231.847,1
2024,SpeedAvgFormatted,231.826,1
2024,SpeedAvgFormatted,231.682,1
2024,SpeedAvgFormatted,231.578,1
2024,SpeedAvgFormatted,231.514,1
2024,SpeedAvgFormatted,231.506,1
2024,SpeedAvgFormatted,231.465,1
2024,SpeedAvgFormatted,231.243,1
2024,SpeedAvgFormatted,231.100,1
2024,SpeedAvgFormatted,230.830,1
2024,SpeedAvgFormatted,230.765,1
2024,SpeedAvgFormatted,230.685,1
2024,SpeedAvgFormatted,228.276,1
2024,TeamName,Chip Ganassi Racing,5
2024,TeamName,Arrow McLaren,4
2024,TeamName,Rahal Letterman Lanigan Racing,4
2024,TeamName,Team Penske,3
2024,TeamName,ECR,3
2024,TeamName,Andretti Global,2
2024,TeamName,Meyer Shank Racing,2
2024,TeamName,A.J. Foyt Enterprises,2
2024,TeamName,Dreyer & Reinbold Racing,2
2024,TeamName,Juncos Hollinger Racing,2
2024,TeamName,Dale Coyne Racing,2
2024,TeamName,Andretti Global w/ Curb-Agajanian,1
2024,TeamName,Andretti Herta w/ Marco & Curb-Agajanian,1
2024,TeamName,Meyer Shank w/ Curb-Agajanian,1
